day_index,timestamp,hour,electric_load_kw,heat_load_kw,cooling_load_kw,pv_kw,wind_kw,buy_price_cny_per_kwh,sell_price_cny_per_kwh,chp_gas_kw,chp_electric_kw,chp_heat_kw,hp_electric_kw,hp_heat_kw,ac_heat_kw,ac_cooling_kw,ec_cooling_kw,ec_electric_kw,boiler_heat_kw,gas_kw,battery_kw,tes_kw,battery_energy_before_kwh,tes_energy_before_kwh,battery_energy_kwh,tes_energy_kwh,battery_soc,tes_soc,grid_import_kw,grid_export_kw,renewable_curtailed_kw,heat_dump_kw,electric_slack_kw,heat_slack_kw,cooling_slack_kw,electric_dump_kw,infeasible,action_correction_l1,electric_residual_kw,heat_residual_kw,cooling_residual_kw,grid_cost_cny,gas_cost_cny,wear_cost_cny,carbon_cost_cny,operating_cost_cny,emission_kg,constraint_penalty_cny,terminal_gap_kwh,terminal_penalty_cny,objective_cny,reward,action_raw_0,action_executed_0,action_raw_1,action_executed_1,action_raw_2,action_executed_2,action_raw_3,action_executed_3,action_raw_4,action_executed_4,decision_ms
0,2025-02-21 10:00:00,10,402.477013,296.422484,350.627574,221.265332,75.141618,0.65,0.25,0.0,0.0,0.0,98.80749464035034,296.422483921051,0.0,0.0,350.627574,87.6568935,7.894897180449334e-08,8.772107978277037e-08,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,292.5344511403503,0.0,0,0.0,0,0,0,0,False,0.0,-2.842170943040401e-14,0.0,0.0,190.14739324122772,2.4561902339175706e-08,0.0,12.871515851578952,203.01890911736857,160.8939481447369,0.0,0.0,0.0,203.01890911736857,-0.20301890911736856,-1.0,-1.0,0.09786105155944824,0.09786105155944824,0.0,0.0,0.0,0.0,-1.0,-1.0,0.015546000213362277
0,2025-02-21 11:00:00,11,432.580866,289.503587,349.540645,252.509111,78.618721,0.65,0.25,0.0,0.0,0.0,96.50119587779045,289.50358763337135,0.0,0.0,349.540645,87.38516125,0.0,0.0,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,285.33939112779046,0.0,0,6.33371371350222e-07,0,0,0,0,False,0.0,1.4210854715202004e-14,0.0,0.0,185.4706042330638,0.0,0.0,12.554933209622781,198.02553744268658,156.93666512028477,1.266742742700444e-08,0.0,0.0,198.025537455354,-0.198025537455354,-1.0,-1.0,0.07223550975322723,0.07223550975322723,0.0,0.0,0.0,0.0,-1.0,-1.0,0.043619000280159526
0,2025-02-21 12:00:00,12,413.87325,262.60468,351.334732,269.218048,51.422994,0.65,0.25,0.0,0.0,0.0,87.53489334136248,262.60468002408743,0.0,0.0,351.334732,87.833683,0.0,0.0,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,268.6007843413624,0.0,0,2.4087455585686257e-08,0,0,0,0,False,0.0,-4.263256414560601e-14,0.0,0.0,174.59050982188555,0.0,0.0,11.818434511019946,186.4089443329055,147.73043138774932,4.817491117137252e-10,0.0,0.0,186.40894433338724,-0.18640894433338723,-1.0,-1.0,-0.027390073984861374,-0.027390073984861374,0.0,0.0,0.0,0.0,-1.0,-1.0,0.02139100070053246
0,2025-02-21 13:00:00,13,429.686125,242.281138,348.924896,246.974439,37.265304,0.65,0.25,0.0,0.0,0.0,80.76037935912609,242.28113807737827,0.0,0.0,348.924896,87.231224,0.0,0.0,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,313.4379853591262,0.0,0,7.737827445453149e-08,0,0,0,0,False,0.0,5.684341886080802e-14,0.0,0.0,203.73469048343202,0.0,0.0,13.791271355801554,217.52596183923356,172.3908919475194,1.54756548909063e-09,0.0,0.0,217.52596184078112,-0.21752596184078113,-1.0,-1.0,-0.10266245156526566,-0.10266245156526566,0.0,0.0,0.0,0.0,-1.0,-1.0,0.019259000509919133
0,2025-02-21 14:00:00,14,417.859732,238.753219,335.484053,235.720224,51.014622,0.65,0.25,0.0,0.0,0.0,79.58440639078617,238.7532191723585,0.0,0.0,335.484053,83.87101325,0.0,0.0,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,294.5803056407862,0.0,0,1.723585114632442e-07,0,0,0,0,False,0.0,2.842170943040401e-14,0.0,0.0,191.47719866651104,0.0,0.0,12.961533448194594,204.43873211470563,162.01916810243242,3.4471702292648844e-09,0.0,0.0,204.4387321181528,-0.2044387321181528,-1.0,-1.0,-0.11572881788015366,-0.11572881788015366,0.0,0.0,0.0,0.0,-1.0,-1.0,0.02655000025697518
0,2025-02-21 15:00:00,15,370.481707,222.367675,332.307567,191.785769,43.5705,0.65,0.25,0.0,0.0,0.0,74.1225577890873,222.3676733672619,0.0,0.0,332.307567,83.07689175,1.632738104717646e-06,1.8141534496862732e-06,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,292.3248875390873,0.0,0,0.0,0,0,0,0,False,0.0,1.4210854715202004e-14,0.0,0.0,190.01117690040675,5.079629659121565e-07,0.0,12.862295080746296,202.873472489116,160.7786885093287,0.0,0.0,0.0,202.873472489116,-0.20287347248911602,-1.0,-1.0,-0.17641602456569672,-0.17641602456569672,0.0,0.0,0.0,0.0,-1.0,-1.0,0.01761600015015574
0,2025-02-21 16:00:00,16,380.430941,223.925509,277.98713,137.870787,53.294124,0.65,0.25,0.0,0.0,0.0,74.64183613657951,223.92550840973854,0.0,0.0,277.98713,69.4967825,5.902614645947324e-07,6.558460717719248e-07,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,333.40464863657945,0.0,0,0.0,0,0,0,0,False,0.0,-5.684341886080802e-14,0.0,0.0,216.71302161377665,1.8363690009613895e-07,0.0,14.669804550503034,231.3828263479166,183.37255688128792,0.0,0.0,0.0,231.3828263479166,-0.2313828263479166,-1.0,-1.0,-0.17064626514911652,-0.17064626514911652,0.0,0.0,0.0,0.0,-1.0,-1.0,0.017205000403919257
0,2025-02-21 17:00:00,17,375.21913,213.248972,217.50787,67.611707,35.66061,1.05,0.25,149.9999988824129,52.49999960884452,67.49999949708581,0.0,0.0,0.0,0.0,217.50787,54.3769675,145.7489725029142,311.94330166342866,120.0,0.0,450.0,300.0,323.6842105263158,300.0,0.6473684210526316,0.5,153.82378089115548,0.0,0,0.0,0,0,0,0,False,0.0,-2.1316282072803006e-14,0.0,0.0,161.51496993571325,87.34412446576003,3.5999999999999996,11.7593391858257,264.218433587299,146.99173982282124,0.0,0.0,0.0,264.218433587299,-0.26421843358729896,-0.1428571492433548,-0.1428571492433548,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.016496000171173364
0,2025-02-21 18:00:00,18,330.012262,203.115787,180.718874,0.0,51.622818,1.05,0.25,299.9999988824129,104.99999960884452,134.9999994970858,0.0,0.0,0.0,0.0,180.718874,45.1797185,68.1157875029142,375.6842072189842,69.99999761581421,0.0,323.6842105263158,300.0,250.00000250966923,300.0,0.5000000050193385,0.5,148.56916527534128,0.0,0,0.0,0,0,0,0,False,2.3416110384033573e-08,-2.1316282072803006e-14,0.0,0.0,155.99762353910836,105.19157802131559,2.099999928474426,12.547990587618765,275.8371920765171,156.84988234523456,0.0,0.0,0.0,275.8371920765171,-0.27583719207651713,0.7142857313156128,0.7142857078995024,-1.0,-1.0,0.5833333134651184,0.5833333134651184,0.0,0.0,-1.0,-1.0,0.014253999324864708
0,2025-02-21 19:00:00,19,333.052426,218.900793,175.651305,0.0,45.039582,1.05,0.25,350.0,122.49999999999999,157.5,0.0,0.0,0.0,0.0,175.651305,43.91282625,61.40079299999999,418.2231033333333,2.3841858620698986e-06,0.0,250.00000250966923,300.0,249.99999999999991,300.0,0.49999999999999983,0.5,209.4256678658142,0.0,0,0.0,0,0,0,0,False,0.0,2.1316282072803006e-14,0.0,0.0,219.89695125910492,117.10246893333334,7.152557586209696e-08,15.90629903942916,352.90571930339297,198.8287379928645,0.0,0.0,0.0,352.90571930339297,-0.352905719303393,1.0,1.0,-1.0,-1.0,1.9868215517249155e-08,1.9868215517249155e-08,0.0,0.0,-1.0,-1.0,0.09114400018006563
0,2025-02-21 20:00:00,20,300.20325,230.597799,187.966795,0.0,97.199666,1.05,0.25,350.0,122.49999999999999,157.5,0.0,0.0,0.0,0.0,187.966795,46.99169875,73.09779900000001,431.2197766666667,0.0,0.0,249.99999999999991,300.0,249.99999999999991,300.0,0.49999999999999983,0.5,127.49528275000007,0.0,0,0.0,0,0,0,0,False,0.0,1.4210854715202004e-14,0.0,0.0,133.87004688750008,120.74153746666668,0.0,12.509308867666673,267.12089322183346,156.3663608458334,0.0,0.0,0.0,267.12089322183346,-0.26712089322183347,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.013816000318911392
0,2025-02-21 21:00:00,21,306.608613,242.953226,171.488311,0.0,115.170127,1.05,0.25,350.0,122.49999999999999,157.5,0.0,0.0,0.0,0.0,171.488311,42.87207775,85.453226,444.94802888888887,0.0,0.0,249.99999999999991,300.0,249.99999999999991,300.0,0.49999999999999983,0.5,111.81056375000004,0.0,0,0.0,0,0,0,0,False,0.0,1.4210854715202004e-14,0.0,0.0,117.40109193750006,124.5854480888889,0.0,12.038833267222227,254.02537329361118,150.48541584027782,0.0,0.0,0.0,254.02537329361118,-0.2540253732936112,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.01237700053025037
0,2025-02-21 22:00:00,22,294.076814,259.73662,190.243163,0.0,108.447064,0.65,0.25,200.0000011175871,70.00000039115548,90.00000050291419,56.578873693943024,169.73662108182907,0.0,0.0,190.243163,47.56079075,0.0,200.0000011175871,-4.487638364551933e-14,0.0,249.99999999999991,300.0,249.99999999999997,300.0,0.49999999999999994,0.5,219.76941405278762,0.0,0,1.584743245075515e-06,0,0,0,0,False,0.0,2.1316282072803006e-14,0.0,0.0,142.85011913431197,56.00000031292439,1.3462915093655799e-15,12.86985423620405,211.7199736834404,160.87317795255063,3.16948649015103e-08,0.0,0.0,211.71997371513527,-0.21171997371513526,0.1428571492433548,0.1428571492433548,-0.3713458478450775,-0.3713458478450775,-3.739698637126611e-16,-3.739698637126611e-16,0.0,0.0,-1.0,-1.0,0.018277999515703414
0,2025-02-21 23:00:00,23,329.876284,282.071025,184.527029,0.0,135.881119,0.35,0.25,50.00000111758709,17.50000039115548,22.50000050291419,86.5236747264862,259.5710241794586,0.0,0.0,184.527029,46.13175725,3.17627211643412e-07,50.00000147050621,-2.991758909701289e-14,0.0,249.99999999999997,300.0,250.0,300.0,0.5,0.5,309.1505965853308,0.0,0,0.0,0,0,0,0,False,2.3416110384033573e-08,2.1316282072803006e-14,0.0,0.0,108.20270880486576,14.000000411741741,8.975276729103866e-16,14.402626273282657,136.60533548989017,180.0328284160332,0.0,0.0,0.0,136.60533548989017,-0.13660533548989018,-0.7142857313156128,-0.7142857078995024,-0.03862583637237549,-0.03862583637237549,-2.493132424751074e-16,-2.493132424751074e-16,0.0,0.0,-1.0,-1.0,0.017995999769482296
1,2025-02-22 00:00:00,0,290.579559,295.24087,161.379693,0.0,130.20342,0.35,0.25,0.0,0.0,0.0,98.41362364590168,295.24087093770504,0.0,0.0,161.379693,40.34492325,0.0,0.0,-120.0,0.0,250.0,300.0,364.0,300.0,0.728,0.5,419.1346858959017,0.0,0,9.377050673720078e-07,0,0,0,0,False,0.0,2.1316282072803006e-14,0.0,0.0,146.6971400635656,0.0,3.5999999999999996,18.441926179419678,168.73906624298527,230.52407724274596,1.8754101347440156e-08,0.0,0.0,168.73906626173937,-0.16873906626173937,-1.0,-1.0,0.09348470717668533,0.09348470717668533,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.03759199989872286
1,2025-02-22 01:00:00,1,295.583291,306.550913,192.870004,0.0,128.241795,0.35,0.25,0.0,0.0,0.0,102.18363806605339,306.55091419816017,0.0,0.0,192.870004,48.217501,0.0,0.0,-90.52631578947368,0.0,364.0,300.0,450.0,300.0,0.9,0.5,408.26895085552707,0.0,0,1.1981601915067586e-06,0,0,0,0,False,0.24561403508771928,2.842170943040401e-14,0.0,0.0,142.89413279943446,0.0,2.7157894736842105,17.963833837643193,163.57375611076185,224.5479229705399,2.3963203830135172e-08,0.0,0.0,163.57375613472504,-0.16357375613472505,-1.0,-1.0,0.13537375628948212,0.13537375628948212,-1.0,-0.7543859649122807,0.0,0.0,-1.0,-1.0,0.02489200051059015
1,2025-02-22 02:00:00,2,313.803303,320.730382,183.868584,0.0,132.018922,0.35,0.25,0.0,0.0,0.0,106.91012755036354,320.7303826510906,0.0,0.0,183.868584,45.967146,0.0,0.0,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,334.66165455036355,0.0,0,6.510906018775131e-07,0,0,0,0,False,0.0,-4.263256414560601e-14,0.0,0.0,117.13157909262723,0.0,0.0,14.725112800215998,131.85669189284323,184.06391000269997,1.3021812037550263e-08,0.0,0.0,131.85669190586503,-0.13185669190586505,-1.0,-1.0,0.18789030611515045,0.18789030611515045,0.0,0.0,0.0,0.0,-1.0,-1.0,0.02126500021404354
1,2025-02-22 03:00:00,3,280.214622,316.983122,157.668308,0.0,117.119668,0.35,0.25,0.0,0.0,0.0,105.66104024648666,316.98312073946,0.0,0.0,157.668308,39.417077,1.2605399888343527e-06,1.4005999875937252e-06,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,308.1730712464867,0.0,0,0.0,0,0,0,0,False,0.0,7.105427357601002e-15,0.0,0.0,107.86057493627034,3.9216799652624313e-07,0.0,13.559615157255017,121.42019048569335,169.4951894656877,0.0,0.0,0.0,121.42019048569335,-0.12142019048569336,-1.0,-1.0,0.17401155829429626,0.17401155829429626,0.0,0.0,0.0,0.0,-1.0,-1.0,0.018235000425192993
1,2025-02-22 04:00:00,4,316.686249,337.177877,170.400402,0.0,136.438248,0.35,0.25,0.0,0.0,0.0,112.39262580871582,337.17787742614746,0.0,0.0,170.400402,42.6001005,0.0,0.0,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,335.2407273087158,0.0,0,4.261474373379315e-07,0,0,0,0,False,0.0,-7.105427357601002e-15,0.0,0.0,117.33425455805052,0.0,0.0,14.750592001583499,132.084846559634,184.38240001979372,8.52294874675863e-09,0.0,0.0,132.08484656815696,-0.13208484656815697,-1.0,-1.0,0.24880695343017578,0.24880695343017578,0.0,0.0,0.0,0.0,-1.0,-1.0,0.016912000319280196
1,2025-02-22 05:00:00,5,291.965347,331.438712,181.860697,0.0,119.000652,0.35,0.25,0.0,0.0,0.0,110.47957107424736,331.4387132227421,0.0,0.0,181.860697,45.46517425,0.0,0.0,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,328.9094403242474,0.0,0,1.2227420711496961e-06,0,0,0,0,False,0.0,2.1316282072803006e-14,0.0,0.0,115.11830411348657,0.0,0.0,14.472015374266887,129.59031948775345,180.90019217833608,2.4454841422993922e-08,0.0,0.0,129.59031951220828,-0.12959031951220829,-1.0,-1.0,0.22755078971385956,0.22755078971385956,0.0,0.0,0.0,0.0,-1.0,-1.0,0.01630099995963974
1,2025-02-22 06:00:00,6,309.316517,337.007359,175.418003,0.0,137.344783,0.35,0.25,0.0,0.0,0.0,112.33578577637672,337.0073573291302,0.0,0.0,175.418003,43.85450075,1.6708698353795626e-06,1.8565220393106251e-06,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,328.1620205263767,0.0,0,0.0,0,0,0,0,False,0.0,0.0,0.0,0.0,114.85670718423184,5.19826171006975e-07,0.0,14.439128932864929,129.29583663692293,180.4891116608116,0.0,0.0,0.0,129.29583663692293,-0.12929583663692293,-1.0,-1.0,0.24817539751529694,0.24817539751529694,0.0,0.0,0.0,0.0,-1.0,-1.0,0.016480999875057023
1,2025-02-22 07:00:00,7,322.544176,342.38913,215.451418,65.693149,110.457539,0.65,0.25,0.0,0.0,0.0,114.12971019744873,342.3891305923462,0.0,0.0,215.451418,53.8628545,0.0,0.0,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,314.38605269744875,0.0,0,5.923461685597431e-07,0,0,0,0,False,0.0,2.842170943040401e-14,0.0,0.0,204.3509342533417,0.0,0.0,13.832986318687746,218.18392057202945,172.91232898359684,1.1846923371194862e-08,0.0,0.0,218.1839205838764,-0.2181839205838764,-1.0,-1.0,0.26810789108276367,0.26810789108276367,0.0,0.0,0.0,0.0,-1.0,-1.0,0.016807000065455213
1,2025-02-22 08:00:00,8,369.242135,312.088723,267.13593,127.465107,94.170703,0.65,0.25,0.0,0.0,0.0,104.02957454323769,312.08872362971306,0.0,0.0,267.13593,66.7839825,0.0,0.0,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,318.41988204323775,0.0,0,6.297130425991782e-07,0,0,0,0,False,0.0,4.263256414560601e-14,0.0,0.0,206.97292332810454,0.0,0.0,14.010474809902462,220.983398138007,175.13093512378077,1.2594260851983564e-08,0.0,0.0,220.98339815060126,-0.22098339815060125,-1.0,-1.0,0.15588416159152985,0.15588416159152985,0.0,0.0,0.0,0.0,-1.0,-1.0,0.026445999537827447
1,2025-02-22 09:00:00,9,374.685386,304.589999,290.038934,161.580573,98.890217,0.65,0.25,0.0,0.0,0.0,101.52999982237816,304.5899994671345,0.0,0.0,290.038934,72.5097335,0.0,0.0,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,288.2543293223782,0.0,0,4.671344981943548e-07,0,0,0,0,False,0.0,4.263256414560601e-14,0.0,0.0,187.36531405954585,0.0,0.0,12.683190490184643,200.0485045497305,158.53988112730804,9.342689963887096e-09,0.0,0.0,200.0485045590732,-0.2000485045590732,-1.0,-1.0,0.1281111091375351,0.1281111091375351,0.0,0.0,0.0,0.0,-1.0,-1.0,0.01941600021382328
1,2025-02-22 10:00:00,10,382.85779,279.888206,334.503959,194.664156,92.944443,0.65,0.25,0.0,0.0,0.0,93.29606875777245,279.88820627331734,0.0,0.0,334.503959,83.62598975,0.0,0.0,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,272.1712495077725,0.0,0,2.733173118940613e-07,0,0,0,0,False,0.0,2.842170943040401e-14,0.0,0.0,176.9113121800521,0.0,0.0,11.975534978341988,188.8868471583941,149.69418722927486,5.466346237881225e-09,0.0,0.0,188.88684716386044,-0.18888684716386045,-1.0,-1.0,0.03662298619747162,0.03662298619747162,0.0,0.0,0.0,0.0,-1.0,-1.0,0.016331999177054968
1,2025-02-22 11:00:00,11,400.264733,270.313214,333.549563,242.472948,36.891034,0.65,0.25,0.0,0.0,0.0,90.10440467158332,270.31321401475,0.0,0.0,333.549563,83.38739075,0.0,0.0,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,294.3925464215833,0.0,0,1.4749957699677907e-08,0,0,0,0,False,0.0,1.4210854715202004e-14,0.0,0.0,191.35515517402914,0.0,0.0,12.953272042549665,204.3084272165788,161.91590053187082,2.9499915399355816e-10,0.0,0.0,204.30842721687378,-0.20430842721687378,-1.0,-1.0,0.0011600519064813852,0.0011600519064813852,0.0,0.0,0.0,0.0,-1.0,-1.0,0.016025000149966218
1,2025-02-22 12:00:00,12,417.559961,253.768566,344.247358,249.332136,40.291809,0.65,0.25,0.0,0.0,0.0,84.58952207118273,253.76856621354818,0.0,0.0,344.247358,86.0618395,0.0,0.0,0.0,0.0,450.0,300.0,450.0,300.0,0.9,0.5,298.5873775711827,0.0,0,2.135481906861969e-07,0,0,0,0,False,0.0,-4.263256414560601e-14,0.0,0.0,194.08179542126877,0.0,0.0,13.13784461313204,207.2196400344008,164.2230576641505,4.270963813723938e-09,0.0,0.0,207.21964003867177,-0.20721964003867177,-1.0,-1.0,-0.060116421431303024,-0.060116421431303024,0.0,0.0,0.0,0.0,-1.0,-1.0,0.018963000002258923
